path,create_time,contributors,pull_request,star
https://github.com/DevExpress/testcafe,2015/4/20 0:00,98,2610,9003
https://github.com/sveltejs/svelte,2016/11/20 0:00,407,2605,48251
https://github.com/NG-ZORRO/ng-zorro-antd,2017/8/8 0:00,178,2600,7586
https://github.com/zaproxy/zaproxy,2015/6/3 0:00,163,2596,8625
https://github.com/AvaloniaUI/Avalonia,2013/12/5 0:00,187,2594,11548
https://github.com/IntelRealSense/librealsense,2015/11/17 0:00,271,2567,5213
https://github.com/AliasIO/wappalyzer,2010/2/12 0:00,605,2546,6918
https://github.com/keystonejs/keystone-classic,2013/7/2 0:00,251,2540,14797
https://github.com/mishoo/UglifyJS,2012/8/27 0:00,122,2518,11533
https://github.com/pymc-devs/pymc3,2009/5/5 0:00,283,2508,5880
https://github.com/signalapp/Signal-iOS,2014/5/4 0:00,108,2504,8488
https://github.com/explosion/spaCy,2014/7/3 0:00,533,2498,20823
https://github.com/doctrine/dbal,2010/5/20 0:00,371,2488,8132
https://github.com/deis/deis,2013/7/22 0:00,169,2469,6107
https://github.com/rkt/rkt,2014/11/11 0:00,214,2466,8873
https://github.com/pytorch/vision,2016/11/9 0:00,404,2435,9384
https://github.com/signalapp/Signal-Android,2011/12/15 0:00,233,2431,20814
https://github.com/vmware/clarity,2016/9/29 0:00,89,2430,6255
https://github.com/LMMS/lmms,2014/1/9 0:00,204,2402,5087
https://github.com/puppeteer/puppeteer,2017/5/9 0:00,342,2394,71602
https://github.com/dokku/dokku,2013/6/8 0:00,421,2376,21605
https://github.com/vercel/hyper,2016/7/1 0:00,263,2369,36112
https://github.com/aws-amplify/amplify-js,2017/10/2 0:00,316,2368,8152
https://github.com/ethereum/EIPs,2015/10/26 0:00,344,2365,6755
https://github.com/mpv-player/mpv,2012/10/13 0:00,330,2363,15390
https://github.com/gfx-rs/gfx,2013/10/25 0:00,253,2362,4909
https://github.com/plotly/plotly.js,2015/11/5 0:00,161,2358,13758
https://github.com/django-oscar/django-oscar,2010/12/8 0:00,256,2358,4982
https://github.com/wix/react-native-navigation,2016/3/11 0:00,365,2353,12188
https://github.com/notepad-plus-plus/notepad-plus-plus,2015/3/28 0:00,264,2346,13772
https://github.com/microsoft/terminal,2017/8/11 0:00,293,2325,75310
https://github.com/spulec/moto,2013/2/18 0:00,652,2321,4764
https://github.com/fish-shell/fish-shell,2012/5/10 0:00,653,2314,17059
https://github.com/phoenixframework/phoenix,2014/1/20 0:00,954,2306,16865
https://github.com/ether/etherpad-lite,2011/3/26 0:00,261,2305,10987
https://github.com/celery/celery,2009/4/24 0:00,943,2297,17533
https://github.com/conventional-changelog/commitlint,2016/2/12 0:00,133,2291,8561
https://github.com/tokio-rs/tokio,2016/9/9 0:00,482,2288,12455
https://github.com/pydanny/cookiecutter-django,2013/8/14 0:00,297,2280,8289
https://github.com/flynn/flynn,2013/7/9 0:00,110,2275,7925
https://github.com/networkx/networkx,2010/9/6 0:00,484,2271,9304
https://github.com/angular-ui/bootstrap,2012/10/5 0:00,383,2270,14539
https://github.com/yarnpkg/yarn,2016/1/19 0:00,522,2263,39901
https://github.com/lukesampson/scoop,2013/5/11 0:00,376,2259,13558
https://github.com/PCSX2/pcsx2,2013/12/22 0:00,191,2246,5130
https://github.com/palantir/blueprint,2016/10/25 0:00,273,2244,17948
https://github.com/octobercms/october,2013/11/26 0:00,362,2239,10674
https://github.com/apollographql/react-apollo,2016/4/13 0:00,194,2237,6937
https://github.com/BVLC/caffe,2013/9/12 0:00,269,2230,31745
https://github.com/graphql/graphql-js,2015/6/30 0:00,169,2227,17748
https://github.com/k9mail/k-9,2011/2/4 0:00,226,2213,5893
https://github.com/jquery/jquery-mobile,2010/9/13 0:00,227,2207,9854
https://github.com/SpaceVim/SpaceVim,2016/12/26 0:00,261,2201,16895
https://github.com/iovisor/bcc,2015/5/1 0:00,376,2201,12036
https://github.com/xonsh/xonsh,2015/1/21 0:00,236,2195,4963
https://github.com/concourse/concourse,2014/4/19 0:00,328,2183,5728
https://github.com/spotify/luigi,2012/9/20 0:00,464,2181,14690
https://github.com/psf/requests,2011/2/13 0:00,610,2174,45580
https://github.com/parcel-bundler/parcel,2017/8/7 0:00,299,2174,38597
https://github.com/processing/p5.js,2013/2/26 0:00,441,2173,15664
https://github.com/reduxjs/redux,2015/5/29 0:00,845,2166,56240
https://github.com/SeleniumHQ/selenium,2013/1/14 0:00,573,2164,21117
https://github.com/VSCodeVim/Vim,2015/11/12 0:00,280,2160,9163
https://github.com/palantir/tslint,2013/7/25 0:00,403,2156,5930
https://github.com/opencontainers/runc,2015/6/5 0:00,267,2152,8168
https://github.com/great-expectations/great_expectations,2017/9/11 0:00,193,2116,4638
https://github.com/open-policy-agent/opa,2015/12/28 0:00,186,2115,5255
https://github.com/sindresorhus/refined-github,2016/2/15 0:00,243,2111,14853
https://github.com/numenta/nupic,2013/4/5 0:00,86,2110,6250
https://github.com/openzipkin/zipkin,2012/6/6 0:00,145,2105,14495
https://github.com/microsoft/LightGBM,2016/8/5 0:00,228,2105,12714
https://github.com/facebook/flow,2014/10/28 0:00,751,2099,21338
https://github.com/mitmproxy/mitmproxy,2010/2/16 0:00,345,2092,22767
https://github.com/NLog/Nlog,2012/9/12 0:00,167,2080,5096
https://github.com/ponylang/ponyc,2012/11/13 0:00,182,2073,4686
https://github.com/secdev/scapy,2015/10/1 0:00,290,2072,6418
https://github.com/the-control-group/voyager,2016/10/27 0:00,355,2070,10526
https://github.com/prometheus-operator/prometheus-operator,2016/9/22 0:00,432,2070,5881
https://github.com/playcanvas/engine,2014/5/12 0:00,90,2058,6435
https://github.com/uswds/uswds,2015/5/20 0:00,138,2057,5818
https://github.com/mongodb/node-mongodb-native,2010/1/7 0:00,340,2053,9027
https://github.com/VowpalWabbit/vowpal_wabbit,2009/7/31 0:00,197,2039,7602
https://github.com/vuejs/vue,2013/7/29 0:00,399,2033,185245
https://github.com/aframevr/aframe,2015/9/15 0:00,347,2031,12856
https://github.com/GoogleContainerTools/jib,2018/1/22 0:00,77,2027,10757
https://github.com/pyro-ppl/pyro,2017/6/16 0:00,110,2027,6989
https://github.com/video-dev/hls.js,2015/1/30 0:00,208,2024,10050
https://github.com/photonstorm/phaser,2013/4/12 0:00,496,2021,29936
https://github.com/CachetHQ/Cachet,2014/11/16 0:00,185,2003,12165
https://github.com/CocoaPods/CocoaPods,2011/8/14 0:00,296,1992,13269
https://github.com/moment/moment,2011/3/1 0:00,590,1979,45809
https://github.com/weaveworks/scope,2015/4/27 0:00,97,1974,5021
https://github.com/pallets/flask,2010/4/6 0:00,616,1963,55932
https://github.com/onnx/onnx,2017/9/7 0:00,195,1960,10904
https://github.com/optuna/optuna,2018/2/21 0:00,122,1959,4763
https://github.com/docker/machine,2014/12/3 0:00,338,1955,6368
https://github.com/jetstack/cert-manager,2017/5/24 0:00,292,1954,7495
https://github.com/hlissner/doom-emacs,2014/7/12 0:00,463,1952,11302
https://github.com/jquery/jquery-ui,2010/1/19 0:00,296,1951,10913
https://github.com/trufflesuite/truffle,2015/6/29 0:00,195,1950,10309
https://github.com/phan/phan,2015/10/22 0:00,90,1948,5100
https://github.com/MycroftAI/mycroft-core,2016/5/20 0:00,149,1947,5205
https://github.com/facebookarchive/AsyncDisplayKit,2014/6/27 0:00,134,1943,13480
https://github.com/sandstorm-io/sandstorm,2014/1/8 0:00,98,1938,5832
https://github.com/fastai/fastai,2017/9/9 0:00,647,1935,21096
https://github.com/thingsboard/thingsboard,2016/12/1 0:00,120,1930,8832
https://github.com/mochajs/mocha,2011/3/7 0:00,494,1925,20586
https://github.com/fabricjs/fabric.js,2010/6/9 0:00,250,1919,19027
https://github.com/marionettejs/backbone.marionette,2011/12/12 0:00,354,1918,7119
https://github.com/purescript/purescript,2013/9/30 0:00,175,1916,7209
https://github.com/mawww/kakoune,2011/11/3 0:00,265,1915,7251
https://github.com/git-lfs/git-lfs,2013/9/22 0:00,165,1904,9377
https://github.com/fastify/fastify,2016/9/28 0:00,389,1903,19564
https://github.com/assimp/assimp,2010/5/5 0:00,426,1897,6700
https://github.com/vector-im/element-web,2015/7/22 0:00,424,1893,6823
https://github.com/timescale/timescaledb,2017/3/7 0:00,53,1872,11301
https://github.com/Eugeny/terminus,2016/12/23 0:00,56,1869,18366
https://github.com/ng-bootstrap/ng-bootstrap,2015/9/14 0:00,138,1868,7789
https://github.com/facebook/prepack,2015/10/28 0:00,98,1863,14329
https://github.com/quantopian/zipline,2012/10/19 0:00,120,1862,14139
https://github.com/fluxcd/flux,2016/7/7 0:00,265,1852,6456
https://github.com/elixir-ecto/ecto,2013/6/12 0:00,615,1851,5133
https://github.com/ajaxorg/ace,2010/10/27 0:00,407,1847,23252
https://github.com/ionic-team/capacitor,2017/11/18 0:00,222,1847,5838
https://github.com/jupyter/notebook,2015/4/9 0:00,514,1842,8346
https://github.com/jashkenas/backbone,2010/9/30 0:00,320,1840,27791
https://github.com/portainer/portainer,2016/5/19 0:00,198,1837,18823
https://github.com/faker-ruby/faker,2008/12/24 0:00,784,1837,9355
https://github.com/facebook/zstd,2015/1/24 0:00,208,1833,15073
https://github.com/qutebrowser/qutebrowser,2014/6/26 0:00,347,1831,6965
https://github.com/spesmilo/electrum,2012/8/2 0:00,290,1829,5004
https://github.com/libuv/libuv,2013/11/30 0:00,436,1828,17693
https://github.com/Automattic/mongoose,2010/4/6 0:00,596,1827,22842
https://github.com/uutils/coreutils,2013/8/2 0:00,258,1827,8721
https://github.com/typeorm/typeorm,2016/2/29 0:00,682,1824,24774
https://github.com/Semantic-Org/Semantic-UI-React,2015/6/19 0:00,307,1818,12337
https://github.com/balena-io/etcher,2015/10/27 0:00,61,1816,20799
https://github.com/rmosolgo/graphql-ruby,2015/2/5 0:00,385,1816,4756
https://github.com/eclipse-vertx/vert.x,2011/6/17 0:00,209,1815,12196
https://github.com/Activiti/Activiti,2012/9/13 0:00,190,1804,7868
https://github.com/TykTechnologies/tyk,2014/5/7 0:00,73,1803,6419
https://github.com/dbeaver/dbeaver,2015/10/21 0:00,165,1799,21150
https://github.com/getsentry/sentry-javascript,2012/2/1 0:00,347,1795,5596
https://github.com/opencv/opencv_contrib,2013/9/11 0:00,333,1791,6687
https://github.com/react-dnd/react-dnd,2014/10/19 0:00,173,1770,16052
https://github.com/golang/go,2014/8/19 0:00,1696,1767,87463
https://github.com/intel-isl/Open3D,2016/12/2 0:00,109,1766,4724
https://github.com/bulletphysics/bullet3,2011/4/12 0:00,197,1760,8101
https://github.com/facebook/relay,2015/8/10 0:00,482,1757,15772
https://github.com/realm/SwiftLint,2015/5/16 0:00,264,1757,14924
https://github.com/ianstormtaylor/slate,2016/6/18 0:00,400,1756,21150
https://github.com/pi-hole/pi-hole,2014/6/8 0:00,187,1742,31692
https://github.com/HospitalRun/hospitalrun-frontend,2014/3/28 0:00,243,1742,5939
https://github.com/primefaces/primeng,2016/1/16 0:00,324,1736,6816
https://github.com/karma-runner/karma,2011/10/12 0:00,353,1726,11525
https://github.com/yiisoft/yii,2012/2/15 0:00,294,1719,4843
https://github.com/gogs/gogs,2014/2/12 0:00,455,1718,37268
https://github.com/ReactiveCocoa/ReactiveCocoa,2012/3/2 0:00,213,1715,19987
https://github.com/preactjs/preact,2015/9/11 0:00,274,1713,29378
https://github.com/nasa/openmct,2015/6/2 0:00,60,1713,9829
https://github.com/twigphp/Twig,2009/10/7 0:00,368,1709,7213
https://github.com/lbryio/lbry-sdk,2015/8/20 0:00,80,1708,7124
https://github.com/directus/directus,2012/12/12 0:00,124,1705,11410
https://github.com/RetroPie/RetroPie-Setup,2012/7/22 0:00,152,1700,9149
https://github.com/webpack/webpack-dev-server,2012/9/17 0:00,241,1696,6976
https://github.com/google/cadvisor,2014/6/9 0:00,280,1695,12283
https://github.com/fluent/fluentd,2011/6/19 0:00,218,1692,10372
https://github.com/OpenRefine/OpenRefine,2012/10/15 0:00,198,1691,8231
https://github.com/pyinstaller/pyinstaller,2011/11/23 0:00,354,1688,8218
https://github.com/pnpm/pnpm,2016/1/28 0:00,90,1686,11739
https://github.com/NancyFx/Nancy,2010/6/24 0:00,277,1679,7141
https://github.com/apple/turicreate,2017/12/1 0:00,74,1676,10332
https://github.com/prisma/prisma1,2016/9/25 0:00,216,1675,16853
https://github.com/sebastianbergmann/phpunit,2009/12/24 0:00,421,1672,17696
https://github.com/amethyst/amethyst,2015/12/21 0:00,314,1672,7172
https://github.com/spring-projects/spring-security,2012/1/10 0:00,454,1672,6040
https://github.com/magit/magit,2010/5/7 0:00,295,1670,5132
https://github.com/xtermjs/xterm.js,2014/3/24 0:00,220,1663,10645
https://github.com/Rapptz/discord.py,2015/8/21 0:00,241,1659,7850
https://github.com/google/flatbuffers,2014/5/19 0:00,476,1657,16448
https://github.com/KaTeX/KaTeX,2013/7/5 0:00,126,1654,13930
https://github.com/mozilla/DeepSpeech,2016/6/2 0:00,135,1649,17636
https://github.com/ramda/ramda,2013/6/21 0:00,284,1641,20873
https://github.com/Ryujinx/Ryujinx,2018/2/4 0:00,81,1635,9189
https://github.com/OpenZeppelin/openzeppelin-contracts,2016/8/1 0:00,268,1630,11185
https://github.com/docker/classicswarm,2014/5/1 0:00,178,1627,5821
https://github.com/cython/cython,2010/11/21 0:00,369,1625,6194
https://github.com/weaveworks/weave,2014/8/18 0:00,83,1619,6111
https://github.com/distribution/distribution,2014/12/22 0:00,253,1618,6224
https://github.com/tinymce/tinymce,2010/1/11 0:00,210,1614,9566
https://github.com/google/googletest,2015/7/28 0:00,331,1613,22895
https://github.com/reactiveui/ReactiveUI,2010/6/11 0:00,162,1610,6371
https://github.com/jaegertracing/jaeger,2016/4/15 0:00,214,1604,13763
https://github.com/PrismJS/prism,2012/7/10 0:00,330,1598,9368
https://github.com/alacritty/alacritty,2016/2/18 0:00,332,1593,33397
https://github.com/brave/brave-browser,2017/11/9 0:00,68,1582,9862
https://github.com/cncf/landscape,2016/11/4 0:00,334,1581,7525
https://github.com/localstack/localstack,2016/10/25 0:00,357,1572,31056
https://github.com/h2o/h2o,2014/8/16 0:00,117,1567,9538
https://github.com/highlightjs/highlight.js,2011/1/1 0:00,547,1563,18636
https://github.com/styled-system/styled-system,2017/6/14 0:00,109,1559,6844
https://github.com/languagetool-org/languagetool,2013/8/8 0:00,138,1559,5091
https://github.com/nats-io/nats-server,2012/10/29 0:00,79,1555,9525
https://github.com/DeviaVir/zenbot,2016/6/27 0:00,188,1549,7774
https://github.com/snipe/snipe-it,2013/11/12 0:00,183,1544,5126
https://github.com/RaRe-Technologies/gensim,2011/2/10 0:00,381,1530,12216
https://github.com/streamlink/streamlink,2016/9/16 0:00,229,1529,6355
https://github.com/jupyterhub/jupyterhub,2014/6/12 0:00,216,1528,6283
https://github.com/jashkenas/underscore,2009/10/25 0:00,280,1526,26007
https://github.com/beetbox/beets,2010/8/9 0:00,388,1526,10247
https://github.com/jgm/pandoc,2010/3/20 0:00,385,1517,22916
https://github.com/taichi-dev/taichi,2016/11/24 0:00,72,1517,14911
https://github.com/spinnaker/spinnaker,2014/7/2 0:00,115,1516,7915
https://github.com/rollup/rollup,2015/5/14 0:00,277,1515,20374
https://github.com/restic/restic,2014/4/27 0:00,261,1511,13070
https://github.com/AFNetworking/AFNetworking,2011/5/31 0:00,318,1510,33176
https://github.com/acmesh-official/acme.sh,2015/12/26 0:00,318,1508,22684
https://github.com/knex/knex,2012/12/29 0:00,434,1508,14374
https://github.com/angular/protractor,2013/1/16 0:00,260,1508,8751
https://github.com/keepassxreboot/keepassxc,2016/2/28 0:00,262,1505,10621
https://github.com/fzaninotto/Faker,2011/10/14 0:00,452,1504,25913
https://github.com/vega/vega,2013/2/3 0:00,102,1501,9276
https://github.com/fatih/vim-go,2014/3/24 0:00,328,1499,13553
https://github.com/dense-analysis/ale,2016/9/8 0:00,615,1497,10977
https://github.com/JedWatson/react-select,2014/8/26 0:00,393,1496,22875
https://github.com/scylladb/scylla,2014/12/24 0:00,84,1493,6940
https://github.com/laurent22/joplin,2017/1/16 0:00,379,1490,24057
https://github.com/slimphp/Slim,2010/9/21 0:00,209,1490,11049
https://github.com/transloadit/uppy,2015/11/16 0:00,282,1489,24244
https://github.com/caddyserver/caddy,2015/1/13 0:00,98,1482,33866
https://github.com/firecracker-microvm/firecracker,2017/10/19 0:00,148,1481,15570
https://github.com/arduino/Arduino,2010/9/17 0:00,234,1474,11867
https://github.com/authelia/authelia,2016/12/7 0:00,57,1474,6603
https://github.com/roots/sage,2011/1/29 0:00,212,1470,11278
https://github.com/ChainSafe/web3.js,2014/9/30 0:00,246,1461,10708
https://github.com/antlr/antlr4,2010/2/4 0:00,257,1453,10195
https://github.com/diesel-rs/diesel,2015/8/29 0:00,225,1452,7008
https://github.com/rabbitmq/rabbitmq-server,2010/9/20 0:00,124,1440,8514
https://github.com/tidyverse/ggplot2,2008/5/25 0:00,258,1440,4975
https://github.com/select2/select2,2012/3/4 0:00,489,1439,25009
https://github.com/dropwizard/metrics,2010/2/26 0:00,199,1432,7378
https://github.com/Dogfalo/materialize,2014/9/12 0:00,262,1429,38531
https://github.com/electron-react-boilerplate/electron-react-boilerplate,2015/5/18 0:00,118,1429,17863
https://github.com/Polymer/polymer,2012/8/23 0:00,148,1428,21629
https://github.com/angr/angr,2015/8/6 0:00,164,1427,5170
https://github.com/getpelican/pelican,2010/10/16 0:00,386,1421,10452
https://github.com/onivim/oni,2016/11/16 0:00,86,1420,11456
https://github.com/kanboard/kanboard,2014/1/25 0:00,320,1410,6015
https://github.com/grpc-ecosystem/grpc-gateway,2015/4/3 0:00,239,1406,11079
https://github.com/react-navigation/react-navigation,2017/1/26 0:00,109,1401,19942
https://github.com/nodemcu/nodemcu-firmware,2014/11/20 0:00,161,1400,6695
https://github.com/rr-debugger/rr,2011/8/25 0:00,127,1394,6098
https://github.com/hashcat/hashcat,2015/12/4 0:00,78,1390,10103
https://github.com/rclone/rclone,2014/3/16 0:00,438,1387,27865
https://github.com/openebs/openebs,2016/8/1 0:00,183,1386,6936
https://github.com/formatjs/formatjs,2014/4/24 0:00,208,1382,12605
https://github.com/ngrx/platform,2017/3/2 0:00,327,1376,6830
https://github.com/Hacker0x01/react-datepicker,2014/6/22 0:00,326,1374,5831
https://github.com/tornadoweb/tornado,2009/9/9 0:00,349,1368,20057
https://github.com/rizinorg/cutter,2017/9/25 0:00,150,1354,9456
https://github.com/squizlabs/PHP_CodeSniffer,2011/11/3 0:00,202,1353,8675
https://github.com/apple/swift-nio,2018/2/6 0:00,135,1349,6570
https://github.com/tesseract-ocr/tesseract,2014/8/12 0:00,140,1346,40576
https://github.com/googleapis/google-api-nodejs-client,2013/3/6 0:00,133,1346,9437
https://github.com/cinder/Cinder,2010/4/21 0:00,124,1346,4652
https://github.com/MahApps/MahApps.Metro,2011/10/16 0:00,158,1341,7758
https://github.com/dogecoin/dogecoin,2013/12/6 0:00,203,1338,12250
https://github.com/BoostIO/Boostnote,2016/3/6 0:00,237,1336,17413
https://github.com/Bash-it/bash-it,2010/10/2 0:00,373,1336,12357
https://github.com/laradock/laradock,2015/8/21 0:00,396,1333,10666
https://github.com/goreleaser/goreleaser,2016/12/21 0:00,221,1332,8299
https://github.com/pybind/pybind11,2015/7/5 0:00,246,1331,9367
https://github.com/heartcombo/devise,2009/9/16 0:00,600,1330,21751
https://github.com/MichMich/MagicMirror,2014/2/19 0:00,268,1329,15031
https://github.com/AudioKit/AudioKit,2014/1/21 0:00,149,1329,8507
https://github.com/briannesbitt/Carbon,2012/9/8 0:00,272,1319,15284
https://github.com/Autoware-AI/autoware.ai,2015/8/24 0:00,75,1318,4693
https://github.com/kivy/python-for-android,2011/11/28 0:00,192,1312,6526
https://github.com/facebook/draft-js,2016/2/19 0:00,251,1305,20504
https://github.com/pypa/pipenv,2017/1/20 0:00,345,1301,22043
https://github.com/go-delve/delve,2014/5/20 0:00,155,1300,16484
https://github.com/node-red/node-red,2013/9/5 0:00,163,1299,12488
https://github.com/react-native-elements/react-native-elements,2016/9/8 0:00,319,1297,20859
https://github.com/pallets/werkzeug,2010/10/18 0:00,369,1287,5766
https://github.com/tastejs/todomvc,2011/6/3 0:00,323,1283,27419
https://github.com/handsontable/handsontable,2011/5/23 0:00,107,1283,15338
https://github.com/rails/webpacker,2016/12/7 0:00,428,1282,5190
https://github.com/hyperium/hyper,2014/8/30 0:00,275,1278,8147
https://github.com/aws/aws-sam-cli,2017/5/23 0:00,201,1278,5597
https://github.com/h5bp/html5-boilerplate,2010/1/24 0:00,258,1276,50843
https://github.com/TeamNewPipe/NewPipe,2015/9/3 0:00,583,1273,14302
https://github.com/naver/billboard.js,2017/6/8 0:00,140,1266,4868
https://github.com/hapijs/hapi,2011/8/6 0:00,209,1265,13366
https://github.com/wenzhixin/bootstrap-table,2013/8/20 0:00,270,1265,10864
https://github.com/svaarala/duktape,2014/1/12 0:00,57,1265,4878
https://github.com/callstack/react-native-paper,2016/10/19 0:00,202,1263,8203
https://github.com/tailwindlabs/tailwindcss,2017/10/6 0:00,177,1262,44188
https://github.com/sonic-pi-net/sonic-pi,2013/4/29 0:00,430,1257,8026
https://github.com/clap-rs/clap,2015/2/25 0:00,309,1256,6093
https://github.com/VulcanJS/Vulcan,2012/9/7 0:00,221,1252,8019
https://github.com/mperham/sidekiq,2012/1/16 0:00,496,1251,11103
https://github.com/jsdom/jsdom,2010/1/19 0:00,281,1246,16036
https://github.com/graphql/graphiql,2015/8/11 0:00,180,1244,12410
https://github.com/ory/hydra,2015/5/22 0:00,199,1243,11119
https://github.com/avajs/ava,2014/11/18 0:00,265,1235,19118
https://github.com/thoughtbot/administrate,2015/4/10 0:00,215,1234,5146
https://github.com/adazzle/react-data-grid,2015/3/6 0:00,106,1234,4661
https://github.com/samuelcolvin/pydantic,2017/5/3 0:00,218,1233,6811
https://github.com/verdaccio/verdaccio,2016/4/15 0:00,212,1226,11866
https://github.com/puma/puma,2011/9/23 0:00,407,1225,6767
https://github.com/reasonml/reason,2015/11/16 0:00,147,1223,9439
https://github.com/date-fns/date-fns,2014/10/6 0:00,321,1220,26262
https://github.com/vuejs/vetur,2016/10/29 0:00,135,1220,5190
https://github.com/nock/nock,2011/9/22 0:00,231,1216,10681
https://github.com/nltk/nltk,2009/9/7 0:00,339,1216,9967
https://github.com/plotly/plotly.py,2013/11/21 0:00,161,1215,9783
https://github.com/rancher/os,2015/1/5 0:00,69,1215,6238
https://github.com/fission/fission,2016/8/19 0:00,123,1213,6253
https://github.com/google/error-prone,2014/8/21 0:00,177,1213,5636
https://github.com/guzzle/guzzle,2011/2/28 0:00,362,1210,20945
https://github.com/lodash/lodash,2012/4/7 0:00,310,1208,49921
https://github.com/ninja-build/ninja,2011/2/6 0:00,206,1207,6996
https://github.com/vapor/vapor,2016/1/18 0:00,181,1204,20466
https://github.com/python-poetry/poetry,2018/2/28 0:00,277,1204,15559
https://github.com/jashkenas/coffeescript,2009/12/18 0:00,232,1202,15906
https://github.com/ReactiveX/RxSwift,2015/4/7 0:00,308,1198,20305
https://github.com/meetecho/janus-gateway,2014/2/11 0:00,231,1195,5703
https://github.com/dexidp/dex,2015/8/17 0:00,209,1193,6075
https://github.com/gobuffalo/buffalo,2014/10/22 0:00,148,1192,6283
https://github.com/searx/searx,2013/10/15 0:00,150,1185,9099
https://github.com/SDWebImage/SDWebImage,2009/9/21 0:00,250,1184,23617
https://github.com/Modernizr/Modernizr,2009/9/25 0:00,284,1182,24961
https://github.com/google/libphonenumber,2014/12/3 0:00,109,1182,12222
https://github.com/mybatis/mybatis-3,2013/2/14 0:00,180,1181,15860
https://github.com/ckeditor/ckeditor5,2015/1/8 0:00,70,1181,4761
https://github.com/OnsenUI/OnsenUI,2013/9/11 0:00,109,1176,8392
https://github.com/fail2ban/fail2ban,2011/9/28 0:00,195,1176,6188
https://github.com/jshint/jshint,2011/1/19 0:00,261,1173,8590
https://github.com/OWASP/owasp-mstg,2016/9/30 0:00,162,1173,7552
https://github.com/ColorlibHQ/AdminLTE,2013/12/25 0:00,174,1172,38959
https://github.com/MithrilJS/mithril.js,2014/3/17 0:00,249,1172,12731
https://github.com/google/go-github,2013/5/24 0:00,392,1172,7580
https://github.com/google/material-design-lite,2015/1/14 0:00,178,1167,31801
https://github.com/GoogleChrome/workbox,2016/4/4 0:00,62,1166,10130
https://github.com/react-boilerplate/react-boilerplate,2015/2/18 0:00,219,1162,27653
https://github.com/gitbucket/gitbucket,2013/4/10 0:00,167,1162,8408
https://github.com/TextureGroup/Texture,2017/2/10 0:00,246,1162,7177
https://github.com/lra/mackup,2013/4/6 0:00,354,1155,11252
https://github.com/MrRio/jsPDF,2009/12/6 0:00,175,1153,22313
https://github.com/sanic-org/sanic,2016/5/26 0:00,256,1152,15100
https://github.com/huginn/huginn,2013/3/10 0:00,208,1151,31766
https://github.com/facebook/buck,2013/4/17 0:00,448,1147,7935
https://github.com/redis/jedis,2010/6/11 0:00,175,1144,9928
https://github.com/aspnetboilerplate/aspnetboilerplate,2013/8/18 0:00,164,1143,9668
https://github.com/ruby-grape/grape,2010/8/2 0:00,395,1141,9335
https://github.com/invertase/react-native-firebase,2017/2/1 0:00,363,1135,9221
https://github.com/ariya/phantomjs,2010/12/27 0:00,371,1133,28418
https://github.com/ankitects/anki,2012/12/21 0:00,142,1133,8987
https://github.com/gin-gonic/gin,2014/6/16 0:00,313,1131,49281
https://github.com/sinonjs/sinon,2010/6/29 0:00,334,1128,8610
https://github.com/GeekyAnts/NativeBase,2016/4/15 0:00,204,1127,15351
https://github.com/mockito/mockito,2012/10/13 0:00,220,1126,11982
https://github.com/Kotlin/kotlinx.coroutines,2016/6/22 0:00,183,1125,9511
https://github.com/formium/formik,2017/6/14 0:00,411,1124,27656
https://github.com/Carthage/Carthage,2014/10/10 0:00,186,1123,14353
https://github.com/i3/i3,2015/2/4 0:00,268,1123,6425
https://github.com/prometheus/node_exporter,2013/4/18 0:00,276,1121,6238
https://github.com/microsoft/WinObjC,2015/6/23 0:00,68,1117,6110
https://github.com/Gallopsled/pwntools,2013/4/29 0:00,160,1111,8012
https://github.com/Kong/insomnia,2016/4/23 0:00,197,1108,16770
https://github.com/horovod/horovod,2017/8/9 0:00,125,1108,11390
https://github.com/d3/d3,2010/9/27 0:00,123,1106,97470
https://github.com/ktorio/ktor,2015/8/3 0:00,191,1100,8519
https://github.com/google/closure-compiler,2014/4/16 0:00,455,1098,6023
https://github.com/timber/timber,2013/1/2 0:00,190,1098,4831
https://github.com/magenta/magenta,2016/5/5 0:00,148,1092,16748
https://github.com/emotion-js/emotion,2017/5/27 0:00,256,1089,13279
https://github.com/timgrossmann/InstaPy,2016/9/26 0:00,255,1089,12960
https://github.com/phpstan/phpstan,2016/1/4 0:00,198,1088,9982
https://github.com/shipshapecode/shepherd,2013/12/17 0:00,81,1084,9225
https://github.com/draios/sysdig,2014/1/15 0:00,143,1084,6550
https://github.com/sferik/rails_admin,2010/8/1 0:00,410,1080,7479
https://github.com/bkaradzic/bgfx,2012/4/4 0:00,198,1075,9543
https://github.com/telegramdesktop/tdesktop,2014/5/2 0:00,136,1070,15915
https://github.com/akveo/nebular,2017/9/20 0:00,104,1069,7149
https://github.com/jemalloc/jemalloc,2013/10/3 0:00,108,1065,6130
https://github.com/ractivejs/ractive,2012/7/31 0:00,64,1064,5823
https://github.com/google/traceur-compiler,2013/3/27 0:00,59,1057,8149
https://github.com/Z3Prover/z3,2015/3/26 0:00,182,1056,6510
https://github.com/primer/css,2015/3/19 0:00,119,1052,10339
https://github.com/topjohnwu/Magisk,2016/9/8 0:00,212,1051,18850
https://github.com/iview/iview,2016/7/28 0:00,157,1050,23835
https://github.com/reactstrap/reactstrap,2016/2/19 0:00,237,1048,10019
